tconst,originalTitle,year,genres,Rating,director,plot
tt13409430,Beating Superbugs: Can We Win?,2021,Documentary,8.8,Bill Mudge,"After discovering she is pregnant by her abusive boyfriend, a fallen-away musician must decide between freeing herself or remaining a relic of her drive-by Southern town."
tt13409590,Ghost Writer 2,2022,"Comedy,Drama,Horror",6.6,Muhadkly Acho,"A shot-for-shot remake of the 2016 movie, Deadpool, created entirely out of Lego."
tt13410132,Pretenders,2021,Comedy,5.8,Tristen Stafford,"Fed up with being losers, Jasper, Hannah, and Nick create fake identities to lie, steal, and scheme their way through vacation in this sun-drenched LGBTQ beach themed comedy."
tt13414858,Deadpool Movie in Lego,2021,"Action,Adventure,Animation",8.5,Huxley Berg,"Naya, a novelist and works as a screenwriter in a company. In the midst of trying to survive with hiss sister, Darto, Naya again has to face a ghost."
tt13416066,Lost in the Shuffle,2024,Documentary,9.1,Jon Ornoy,"Featuring two-time world champion magician Shawn Farquhar, this documentary explores the unique relationship between the art of magic and playing cards."
tt13421132,Sunny,2021,"Crime,Drama,Thriller",6.7,Ranjith Sankar,"Sunny loses everything that he earned in his life. Shattered and hopeless, he smuggles himself back from Dubai to Kerala in midst of a global pandemic with his own secret plans."
tt13421498,The Lost King,2022,Drama,6.7,Stephen Frears,"Set in 1980, John King, a 10 year old African American boy, experiences salvation deeply and begins his hard journey to answer the call to Evangelism."
tt13422672,The Youngest Evangelist,2021,"Adventure,Biography,Drama",5.4,John Fredericks,"An amateur historian defies the stodgy academic establishment in her efforts to find King Richard III's remains, which were lost for over 500 years."
tt13423468,Attention Please,2021,Thriller,6.8,Jithin Issac Thomas,An aspiring script writer narrating his plots over booze to his 4 flat-mates.
tt13427442,Tardy Terror,2021,"Comedy,Horror",6.0,Tyler J. Case,Dina runs away with her teenage daughter Laura after her abusive husband Gion gets imprisoned.
tt13429004,Paranoia,2021,"Drama,Mystery,Thriller",5.7,Riri Riza,A monster lurks around a high school in the hypnotized town of Willow Hills and picks off tardy students one by one. Now it is up to an unlikely group of teens to put an end to the terror that has plagued many.
tt13429168,Running Man: Revengers,2023,"Adventure,Animation,Comedy",7.3,Young Sik Uhm,"On the eve of the annual Running Man competition, the players race against one another through a series of challenges to obtain the 'Super Belt,' a legendary item which make its wearer absolute ruler of the world."
tt13429306,Route 4,2021,Documentary,8.7,Martina Chamrad,Route 4 portraits the journey of Refugees from Africa to Europa. In cooperation with the NGO Sea-Eye this documentary contains footage from more than 7 countries and 2 years.
tt13429362,In the Earth,2021,"Drama,Horror,Mystery",5.1,Ben Wheatley,"As the world searches for a cure to a disastrous virus, a scientist and park scout venture deep in the forest for a routine equipment run."
tt13429870,Robot Dreams,2023,"Animation,Drama,Family",7.6,Pablo Berger,"Joy Mon plans his own birthday party to overcome sadness and loneliness, but things take an unpleasant turn when the man next to his friend's house become deceased. Can Joy Mon have a pleasant and cheerful birthday celebration ?"
tt13430782,Janeman,2021,Comedy,7.8,Chidambaram,The adventures and misfortunes of Dog and Robot in New York City during the 1980s.
tt13430858,What's Love Got to Do with It?,2022,"Comedy,Drama,Romance",6.3,Shekhar Kapur,Dark comedy psychological thriller revolving around a psychotherapist's interactions with deranged men.
tt13431950,If I Can't Have You...,2022,Thriller,7.4,,One Week 'Til Doomsday follows the journey of two immigrants as they turn the camera on some of America's untold stories. A 15-state road-trip exploration across America during a global pandemic before the 2020 Presidential election.
tt13432848,One Week 'Til Doomsday,2021,Documentary,8.6,Connor Malbeuf,"In London, an award-winning film-maker documents her best friend's journey into an assisted marriage in line with his family's Pakistani heritage. In the process, she challenges her own attitude towards relationships."
tt13433802,A Quiet Place: Day One,2024,"Drama,Horror,Sci-Fi",6.3,Michael Sarnoski,An Israeli director currently living in Berlin returns to Israel to meet some of her friends from primary school. She learns what has been happening in their lives since their paths parted while we get a glimpse of different Israelis.
tt13434000,Promised Lands,2021,Documentary,9.0,Yael Reuveny,Plot not available
tt13434562,A Wounded Fawn,2022,Horror,5.5,Travis Stevens,A young woman named Sam finds herself trapped in New York City during the early stages of an invasion by alien creatures with ultra-sensitive hearing.
tt13435054,Faux Contact,2021,"Action,Comedy,Thriller",6.2,Michael Coltier,"A year after her father's death, Lydia Gilbert feels completely lost - until she discovers something unexpected: a space opera script in need of a blockbuster budget, written by her father."
tt13435750,The Moon and Back,2022,Comedy,5.3,Leah Bleich,"A serial killer brings an unsuspecting new victim on a weekend getaway to add another body to his ever-growing count. She's buying into his faux charms, and he's eagerly lusting for blood. What could possibly go wrong?"
tt13438628,Romance in the Wilds,2021,Romance,5.7,Justin G. Dyck,"Deep in the Rocky Mountains, lightning strikes a mining site, sparking a deadly wildfire and igniting an unexpected romance between a forest ranger and a geologist as they race to escape the flames."
tt13438634,Christmas in the Wilds,2021,Romance,5.5,Justin G. Dyck,"The rivers of Croatia are unique within Europe, as their ecosystems provide a stability to the processes of nature. However, the wildlife diversity is threatened as human activity encroaches on their fragile wilderness. This film follows the meandering lowland rivers which drain into the vast floodplains, photographs the mighty cascading waterfalls and frames the pict... Read all"
tt13440294,Jayanti,2021,Drama,8.3,Shailesh Baliram Narwade,Buck and Jessica's merry little Christmas together takes a dangerous turn when their journey through the wild turns into a battle for survival.
tt13440320,Spy Capital,2024,Documentary,8.9,Boris Volodarsky,"The documentary supports and illustrates a popular claim that Vienna, the Austrian capital, has been playing a role of a world spy capital for the last hundred fifty years. The script covers the period from 1873-2023."
tt13443306,Rivers of Croatia,2021,"Adventure,Documentary",8.0,Goran Safarek,"Santya is an aggressive young chap, who is a matter of worry and fear for his family and society. He is good for nothing. However, a murder in the neighborhood poses a serious challenge of identity before him."
tt13444260,Before They Vanish,2022,Drama,7.2,Ejaz Khan,"Frank Kuntz spent his life preserving 300 horses used for human therapy. Due to cancer, he is finding it difficult to provide for these horses as he did in the past."
tt13445492,River of Ghosts,2024,"Fantasy,Thriller",8.3,Jules East,"A Stanford psychiatry student returns to his hometown to practice as a hypnotherapist in the small river town. As he dives deep into town folks' psyche and helps them solve their problems, he quickly becomes a popular doctor. However still facing criticism and self-doubt, eager to prove himself, Dr. Halton finally meets a really challenging case that opens up a can of... Read all"
tt13445688,Permafrost,2024,"Action,Adventure,Drama",6.0,Lenni Uitto,"In a collapsed frozen world, factions fight for power. A lone bounty hunter at the center of it all saves a little girl who helps him find redemption from his past."
tt13445924,The Incomplete Man,2021,"Drama,Thriller",8.2,Dhiraj Kotkar,"Nupur along with her fiancé Jai and friends planned a bachelorette party at her native house at village. But that house was possessed by a supernatural power who want to destroy her family's heir.In that village,a tantric was also chanting hyms to control that supernatural power with the help of whom he will become almighty and powerful.When that supernatural power in... Read all"
tt13445934,Toofan Mail 8 Down,2021,Drama,7.2,Akriti Singh,Plot not available
tt13446126,Ghost Lab,2021,"Drama,Horror,Thriller",5.2,Paween Purijitpanya,"After witnessing a haunting in their hospital, two doctors become dangerously obsessed with obtaining scientific proof that ghosts exist."
tt13446128,Love Destiny: The Movie,2022,"Comedy,History,Romance",6.3,Adisorn Tresirikasem,"Destined couple, Bhop and Gaysorn, have their love and beliefs challenged in the midst of savage threats during the expansion of colonial rule."
tt13446168,Rang song,2021,Horror,6.5,Banjong Pisanthanakun,"In the word of glorious kingdoms of magic, there's a dark secret of a cursed nation. A young enchantress is haunted by this secret. To get her answers, she dares to go on a reckless adventure with a stranger fascinated by the same mystery."
tt13449254,Goldfish,2023,Drama,7.7,Pushan Kripalani,"With help from a neighbourhood and a past she has shunned, a young woman returns home to deal with her mother's dementia and the scars of her childhood."
tt13449358,The Breath of Life,2022,"Adventure,Fantasy",8.6,Anna Gerasimova,A horrifying story of a shaman's inheritance in the Isan region of Thailand. What could be possessing a family member might not be the Goddess they make it out to be.
tt13450470,Hinterland,2021,"Crime,Drama,History",6.2,Stefan Ruzowitzky,"When an ex-prisoner of the Great War returns home and finds his comrades brutally murdered, he decides to bring the serial-killer to justice."
tt13450602,Dreamland: The Burning of Black Wall Street,2021,Documentary,7.2,Salima Koroma,"Ava has been with the love of her life for years. An occasional blip like in any life, but overall she is happy and content. Then in one moment a tragic event occurs and she finds herself navigating a world of which she never dreamed."
tt13451514,AVA: A Twist in the Road,2021,Drama,7.7,Catherane Skillen,"Rahul, confident and hopeful about his new life upon his return to the country; unexpectedly finds himself facing a battle with his fate and love. Torn between two women;Menaka and Parami, he embarks on a journey tainted with broken promises and heartbreak in pursuit of answers."
